surrogate_key,product,uid,is_active,valid_from,valid_until
21723,security_ticker,BTMD,True,,
21724,security_ticker,BTMDW,True,,
21725,security_ticker,BTOG,True,,
21726,security_ticker,C1U,True,,
21727,security_ticker,PLINEUR,True,,
21728,security_ticker,PLINUSD,True,,
21729,security_ticker,PLINGBP,True,,
21730,security_ticker,BTTX,True,,
21731,security_ticker,BTWN,True,,
21732,security_ticker,BTWNUSD,True,,
21733,security_ticker,BTWNU,True,,
21734,security_ticker,BTWNW,True,,
21735,security_ticker,BUG,True,,
21736,security_ticker,BUG*,True,,
21737,security_ticker,BUGUSD,True,,
21738,security_ticker,BULD,True,,
21739,security_ticker,BUSE,True,,
21740,security_ticker,FBYN,True,,
21741,security_ticker,BUSEUSD,True,,
21742,security_ticker,BUSEEUR,True,,
21743,security_ticker,BVS,True,,
21744,security_ticker,BVS1USD,True,,
21745,security_ticker,BWAC,True,,
21746,security_ticker,BWACU,True,,
21747,security_ticker,BWACW,True,,
21748,security_ticker,BWAQ,True,,
21749,security_ticker,BWAQR,True,,
21750,security_ticker,BWAQU,True,,
21751,security_ticker,BWAQW,True,,
21752,security_ticker,BWAY,True,,
21753,security_ticker,BWB,True,,
21754,security_ticker,1WA,True,,
21755,security_ticker,BWBEUR,True,,
21756,security_ticker,BWBUSD,True,,
21757,security_ticker,BWC,True,,
21758,security_ticker,BWCAU,True,,
21759,security_ticker,BWCAW,True,,
21760,security_ticker,BWEN,True,,
21761,security_ticker,9IRA,True,,
21762,security_ticker,BWENEUR,True,,
21763,security_ticker,BWENUSD,True,,
21764,security_ticker,BWENGBP,True,,
21765,security_ticker,BWFG,True,,
21766,security_ticker,33W,True,,
21767,security_ticker,BWFGEUR,True,,
21768,security_ticker,BWFGUSD,True,,
21769,security_ticker,BWFGGBP,True,,
21770,security_ticker,BWMN,True,,
21771,security_ticker,BWMX,True,,
21772,security_ticker,BM0,True,,
21773,security_ticker,BWMXEUR,True,,
21774,security_ticker,BWMXUSD,True,,
21775,security_ticker,BWV,True,,
21776,security_ticker,J4T,True,,
21777,security_ticker,BWVEUR,True,,
21778,security_ticker,BWVUSD,True,,
21779,security_ticker,BWVGBP,True,,
21780,security_ticker,BYFC,True,,
21782,security_ticker,0Q3,True,,
21783,security_ticker,BYNDEUR,True,,
21784,security_ticker,BYNDUSD,True,,
21785,security_ticker,BYNDGBP,True,,
21786,security_ticker,BYNDV,True,,
21787,security_ticker,BYNDCHF,True,,
21788,security_ticker,BYND*,True,,
21789,security_ticker,0Q3D,True,,
21790,security_ticker,BYNDHUF,True,,
21791,security_ticker,BYNDRUB,True,,
21792,security_ticker,BYNO,True,,
21793,security_ticker,BYNOU,True,,
21794,security_ticker,BYNOW,True,,
21795,security_ticker,BYOB,True,,
21796,security_ticker,BYRN,True,,
21797,security_ticker,BYSI,True,,
21798,security_ticker,BYSIUSD,True,,
21799,security_ticker,BYTS,True,,
21800,security_ticker,BYTSU,True,,
21801,security_ticker,BYTSW,True,,
21802,security_ticker,BZ,True,,
21803,security_ticker,8JN,True,,
21804,security_ticker,BZUSD,True,,
21805,security_ticker,BZ1EUR,True,,
21806,security_ticker,BZGBP,True,,
21807,security_ticker,BZFD,True,,
21808,security_ticker,89E0,True,,
21809,security_ticker,BZFDEUR,True,,
21810,security_ticker,BZFDUSD,True,,
21811,security_ticker,BZFDGBP,True,,
21812,security_ticker,BZFDW,True,,
21813,security_ticker,BZUN,True,,
21814,security_ticker,2BZA,True,,
21815,security_ticker,0HLU,True,,
21816,security_ticker,BZUNN,True,,
21817,security_ticker,BZUNUSD,True,,
21818,security_ticker,BZUNGBP,True,,
21819,security_ticker,BZUNEUR,True,,
21820,security_ticker,CAAS,True,,
21821,security_ticker,RYV,True,,
21822,security_ticker,CAASEUR,True,,
21823,security_ticker,CAASUSD,True,,
21824,security_ticker,CAASGBP,True,,
21825,security_ticker,CABA,True,,
21826,security_ticker,CAC,True,,
21827,security_ticker,3LR,True,,
21828,security_ticker,CACC,True,,
21829,security_ticker,2D5,True,,
21830,security_ticker,CACCEUR,True,,
21831,security_ticker,CACCUSD,True,,
21832,security_ticker,CACCGBP,True,,
21833,security_ticker,CACG,True,,
21834,security_ticker,CACO,True,,
21835,security_ticker,CADL,True,,
21836,security_ticker,CAFG,True,,
21837,security_ticker,CAKE,True,,
21838,security_ticker,CF2,True,,
21839,security_ticker,0A5B,True,,
21840,security_ticker,CAKE*,True,,
21841,security_ticker,CAKEEUR,True,,
21842,security_ticker,CAKEUSD,True,,
21843,security_ticker,CAKEGBP,True,,
21844,security_ticker,2CB0,True,,
21845,security_ticker,CALAEUR,True,,
21846,security_ticker,CALAUSD,True,,
21847,security_ticker,CALAGBP,True,,
21848,security_ticker,CALB,True,,
21849,security_ticker,3SB,True,,
21850,security_ticker,CALBEUR,True,,
21851,security_ticker,CALBUSD,True,,
21852,security_ticker,CALM,True,,
21853,security_ticker,CM2,True,,
21854,security_ticker,CALMEUR,True,,
21855,security_ticker,CALMUSD,True,,
21856,security_ticker,CALMGBP,True,,
21857,security_ticker,CALT,True,,
21858,security_ticker,LC8A,True,,
21859,security_ticker,CALTEUR,True,,
21860,security_ticker,CALTUSD,True,,
21861,security_ticker,CALTGBP,True,,
21862,security_ticker,CAMP,True,,
21863,security_ticker,CF3,True,,
21864,security_ticker,CAMPEUR,True,,
21865,security_ticker,CAMPUSD,True,,
21866,security_ticker,CAMPGBP,True,,
21867,security_ticker,CAMT,True,,
21868,security_ticker,CMZ,True,,
21869,security_ticker,CAMT1EUR,True,,
21870,security_ticker,CAMT1USD,True,,
21871,security_ticker,CAMT1ILS,True,,
21872,security_ticker,CAN,True,,
21873,security_ticker,35J,True,,
21874,security_ticker,CANN,True,,
21875,security_ticker,CANGBX,True,,
21876,security_ticker,CAN3EUR,True,,
21877,security_ticker,CAPR,True,,
21878,security_ticker,4LN2,True,,
21879,security_ticker,CAPREUR,True,,
21880,security_ticker,CAPRUSD,True,,
21881,security_ticker,CAPRGBX,True,,
21882,security_ticker,CAR,True,,
21883,security_ticker,CUCA,True,,
21884,security_ticker,0HK4,True,,
21885,security_ticker,CAR*,True,,
21886,security_ticker,CAR2EUR,True,,
21887,security_ticker,CAR2USD,True,,
21888,security_ticker,CAR2GBX,True,,
21889,security_ticker,CARA,True,,
21890,security_ticker,69C,True,,
21891,security_ticker,0HTC,True,,
21892,security_ticker,CARAEUR,True,,
21893,security_ticker,CARAUSD,True,,
21894,security_ticker,CARAGBP,True,,
21895,security_ticker,CARE,True,,
21896,security_ticker,6NH,True,,
21897,security_ticker,CARE6EUR,True,,
21898,security_ticker,CARE6USD,True,,
21899,security_ticker,CARG,True,,
21900,security_ticker,0C6,True,,
21901,security_ticker,CARGEUR,True,,
21902,security_ticker,CARGUSD,True,,
21903,security_ticker,CARGGBP,True,,
21904,security_ticker,CARM,True,,
21907,security_ticker,CARV,True,,
21908,security_ticker,39CN,True,,
21909,security_ticker,CARVEUR,True,,
21910,security_ticker,CARZ,True,,
21911,security_ticker,CARZ*,True,,
21912,security_ticker,CARZUSD,True,,
21913,security_ticker,CARZGBP,True,,
21914,security_ticker,CASA,True,,
21915,security_ticker,6CS,True,,
21916,security_ticker,CASA1EUR,True,,
21917,security_ticker,CASA1USD,True,,
21918,security_ticker,CASA1GBP,True,,
21919,security_ticker,6CSD,True,,
21920,security_ticker,CASH,True,,
21921,security_ticker,FM7,True,,
21922,security_ticker,CASH1USD,True,,
21923,security_ticker,CASH3EUR,True,,
21924,security_ticker,CASS,True,,
21925,security_ticker,CC3,True,,
21926,security_ticker,CASS1USD,True,,
21927,security_ticker,CASS1EUR,True,,
21928,security_ticker,CASS1GBP,True,,
21929,security_ticker,CASY,True,,
21930,security_ticker,CS2,True,,
21931,security_ticker,CASY*,True,,
21932,security_ticker,CASYEUR,True,,
21933,security_ticker,CASYUSD,True,,
21934,security_ticker,CASYGBP,True,,
21935,security_ticker,CATC,True,,
21936,security_ticker,CATH,True,,
21937,security_ticker,CATH*,True,,
21938,security_ticker,7GX8,True,,
21939,security_ticker,CATHUSD,True,,
21940,security_ticker,CATY,True,,
21941,security_ticker,CN7,True,,
21942,security_ticker,CATYUSD,True,,
21943,security_ticker,CATYEUR,True,,
21944,security_ticker,CBAN,True,,
21945,security_ticker,CBAT,True,,
21946,security_ticker,B6JA,True,,
21947,security_ticker,0A98,True,,
21948,security_ticker,CBAK1EUR,True,,
21949,security_ticker,CBAK1GBP,True,,
21950,security_ticker,CBAK1USD,True,,
21951,security_ticker,CBAY,True,,
21952,security_ticker,C0I,True,,
21953,security_ticker,0I5P,True,,
21954,security_ticker,CBAYUSD,True,,
21955,security_ticker,CBAYGBX,True,,
21956,security_ticker,CBAY1EUR,True,,
21957,security_ticker,CBFV,True,,
21958,security_ticker,CBFVGBP,True,,
21959,security_ticker,CBIO,True,,
21960,security_ticker,HGF2,True,,
21961,security_ticker,CBIO1EUR,True,,
21962,security_ticker,CBIO1USD,True,,
21963,security_ticker,CBNK,True,,
21964,security_ticker,316,True,,
21965,security_ticker,CBNKEUR,True,,
21966,security_ticker,CBNKUSD,True,,
21967,security_ticker,CBRG,True,,
21968,security_ticker,CBRGU,True,,
21969,security_ticker,CBRGW,True,,
21970,security_ticker,CBRL,True,,
21971,security_ticker,OLD,True,,
21972,security_ticker,CBRLEUR,True,,
21973,security_ticker,CBRLUSD,True,,
21974,security_ticker,CBRLGBP,True,,
21975,security_ticker,CBSH,True,,
21976,security_ticker,CB5,True,,
21977,security_ticker,CBSHUSD,True,,
21978,security_ticker,CBSHGBP,True,,
21979,security_ticker,CBSHGEUR,True,,
21980,security_ticker,CCAI,True,,
21981,security_ticker,CCAIU,True,,
21982,security_ticker,CCAIW,True,,
21983,security_ticker,CCAP,True,,
21984,security_ticker,487,True,,
21985,security_ticker,CCAP3EUR,True,,
21986,security_ticker,CCAP3GBP,True,,
21987,security_ticker,CCAP3USD,True,,
21988,security_ticker,CCB,True,,
21989,security_ticker,1VD,True,,
21990,security_ticker,CCBUSD,True,,
21991,security_ticker,CCB2EUR,True,,
21992,security_ticker,CCBG,True,,
21993,security_ticker,BK3,True,,
21994,security_ticker,CCBGUSD,True,,
21995,security_ticker,CCBGEUR,True,,
21996,security_ticker,CCCC,True,,
21997,security_ticker,CCCCUSD,True,,
21998,security_ticker,CCCCGBP,True,,
21999,security_ticker,CCCS,True,,
22000,security_ticker,CCD,True,,
22001,security_ticker,CCEP,True,,
22002,security_ticker,CK0,True,,
22003,security_ticker,CCEPE,True,,
22004,security_ticker,CCEPN,True,,
22005,security_ticker,CK0EUR,True,,
22006,security_ticker,CCEUSD,True,,
22007,security_ticker,CCEGBX,True,,
22008,security_ticker,CCEPA,True,,
22009,security_ticker,CCEPL,True,,
22010,security_ticker,CCLD,True,,
22012,security_ticker,CCLP,True,,
22013,security_ticker,CCLPEUR,True,,
22014,security_ticker,CCLPUSD,True,,
22015,security_ticker,CCNE,True,,
22016,security_ticker,44I,True,,
22017,security_ticker,CCNEUSD,True,,
22018,security_ticker,CCNEEUR,True,,
22019,security_ticker,CCOI,True,,
22020,security_ticker,OGM1,True,,
22021,security_ticker,CCOI*,True,,
22022,security_ticker,CCOIUSD,True,,
22023,security_ticker,CCOIEUR,True,,
22024,security_ticker,CCRN,True,,
22025,security_ticker,XXY,True,,
22026,security_ticker,CCRNUSD,True,,
22027,security_ticker,CCRNGBP,True,,
22028,security_ticker,CCRNEUR,True,,
22029,security_ticker,CCSI,True,,
22030,security_ticker,CCSO,True,,
22031,security_ticker,CCTS,True,,
22032,security_ticker,CCTSU,True,,
22033,security_ticker,CCTSW,True,,
22034,security_ticker,CD,True,,
22035,security_ticker,5WV,True,,
22036,security_ticker,CDUSD,True,,
22037,security_ticker,CD2EUR,True,,
22038,security_ticker,CDGBP,True,,
22039,security_ticker,32W,True,,
22040,security_ticker,CDAKUSD,True,,
22041,security_ticker,CDAKEUR,True,,
22042,security_ticker,CDAKGBP,True,,
22043,security_ticker,CDAQ,True,,
22044,security_ticker,CDAQU,True,,
22045,security_ticker,CDC,True,,
22046,security_ticker,CDCUSD,True,,
22047,security_ticker,CDIO,True,,
22048,security_ticker,CDIOW,True,,
22049,security_ticker,CDL,True,,
22050,security_ticker,CDLX,True,,
22051,security_ticker,CYX,True,,
22052,security_ticker,0LEC,True,,
22053,security_ticker,CDLX*,True,,
22054,security_ticker,CDLXEUR,True,,
22055,security_ticker,CDLXUSD,True,,
22056,security_ticker,CDLXGBP,True,,
22057,security_ticker,CDLXMXN,True,,
22058,security_ticker,CDLXPLN,True,,
22059,security_ticker,CDLXN,True,,
22060,security_ticker,CDMO,True,,
22061,security_ticker,TEHP,True,,
22062,security_ticker,TEHN,True,,
22063,security_ticker,PPHMEUR,True,,
22064,security_ticker,PPHMUSD,True,,
22065,security_ticker,PPHMGBP,True,,
22066,security_ticker,CDNA,True,,
22067,security_ticker,1K9,True,,
22068,security_ticker,CDNAEUR,True,,
22069,security_ticker,CDNAGBP,True,,
22070,security_ticker,CDNAUSD,True,,
22071,security_ticker,CDNS,True,,
22072,security_ticker,CDS,True,,
22073,security_ticker,0HS2,True,,
22074,security_ticker,CDNS*,True,,
22075,security_ticker,CDNSEUR,True,,
22076,security_ticker,CDNSUSD,True,,
22077,security_ticker,CDNSGBP,True,,
22078,security_ticker,0HS2L,True,,
22079,security_ticker,CDRO,True,,
22080,security_ticker,J9T,True,,
22081,security_ticker,CDRON,True,,
22082,security_ticker,CDROEUR,True,,
22083,security_ticker,CDROUSD,True,,
22084,security_ticker,CDROW,True,,
22085,security_ticker,CDTX,True,,
22086,security_ticker,20D,True,,
22087,security_ticker,CDTXEUR,True,,
22088,security_ticker,CDTXUSD,True,,
22089,security_ticker,CDTXGBP,True,,
22090,security_ticker,CDW,True,,
22091,security_ticker,CDW*,True,,
22092,security_ticker,CDWUSD,True,,
22093,security_ticker,CDWGBP,True,,
22094,security_ticker,CDWN,True,,
22095,security_ticker,CDXC,True,,
22096,security_ticker,OCD1,True,,
22097,security_ticker,CDXCEUR,True,,
22098,security_ticker,CDXCUSD,True,,
22099,security_ticker,CDXCGBP,True,,
22100,security_ticker,CDXS,True,,
22101,security_ticker,4QK,True,,
22102,security_ticker,0I0X,True,,
22103,security_ticker,CDXSEUR,True,,
22104,security_ticker,CDXSGBP,True,,
22105,security_ticker,CDXSUSD,True,,
22106,security_ticker,CDZI,True,,
22107,security_ticker,2ZC,True,,
22108,security_ticker,0HS4,True,,
22109,security_ticker,CDZIUSD,True,,
22110,security_ticker,CDZIGBX,True,,
22111,security_ticker,CDZIEUR,True,,
22112,security_ticker,CEAD,True,,
22113,security_ticker,CEADW,True,,
22114,security_ticker,CECO,True,,
22116,security_ticker,CEFA,True,,
22117,security_ticker,CEFA*,True,,
22118,security_ticker,CEG,True,,
22119,security_ticker,E7S,True,,
22120,security_ticker,CEG*,True,,
22121,security_ticker,CEGVVEUR,True,,
22122,security_ticker,CEGVVUSD,True,,
22123,security_ticker,CEGVVGBP,True,,
22124,security_ticker,CELC,True,,
22125,security_ticker,CELCUSD,True,,
22126,security_ticker,CELFX,True,,
22127,security_ticker,CELH,True,,
22128,security_ticker,CELHUSD,True,,
22129,security_ticker,CELHGBP,True,,
22133,security_ticker,CELU,True,,
22134,security_ticker,CELUW,True,,
22135,security_ticker,CELZ,True,,
22136,security_ticker,CENN,True,,
22137,security_ticker,0SQ,True,,
22138,security_ticker,NAKD1EUR,True,,
22139,security_ticker,NAKD1USD,True,,
22140,security_ticker,CENT,True,,
22141,security_ticker,GP7,True,,
22142,security_ticker,CENTEUR,True,,
22143,security_ticker,CENTUSD,True,,
22144,security_ticker,CENTGBP,True,,
22145,security_ticker,CENTA,True,,
22146,security_ticker,GP7A,True,,
22147,security_ticker,CENTAUSD,True,,
22148,security_ticker,CENTAEUR,True,,
22149,security_ticker,CENX,True,,
22150,security_ticker,EY3,True,,
22151,security_ticker,CENXEUR,True,,
22152,security_ticker,CENXUSD,True,,
22153,security_ticker,CENXGBP,True,,
22154,security_ticker,CENXN,True,,
22155,security_ticker,CERE,True,,
22156,security_ticker,673,True,,
22157,security_ticker,CERE1EUR,True,,
22158,security_ticker,CERE1USD,True,,
22159,security_ticker,CERE1GBP,True,,
22160,security_ticker,CERS,True,,
22161,security_ticker,CU2,True,,
22162,security_ticker,CERSEUR,True,,
22163,security_ticker,CERSGBP,True,,
22164,security_ticker,CERSUSD,True,,
22165,security_ticker,CERT,True,,
22166,security_ticker,700,True,,
22167,security_ticker,CERT*,True,,
22168,security_ticker,CERTUSD,True,,
22169,security_ticker,CERT1EUR,True,,
22170,security_ticker,CERTGBP,True,,
22171,security_ticker,CETU,True,,
22172,security_ticker,CETUR,True,,
22173,security_ticker,CETUU,True,,
22174,security_ticker,CETUW,True,,
22175,security_ticker,CEVA,True,,
22176,security_ticker,PVJA,True,,
22177,security_ticker,0Q19,True,,
22178,security_ticker,CEVA*,True,,
22179,security_ticker,CEVAGBP,True,,
22180,security_ticker,CEVAGBX,True,,
22181,security_ticker,CEVAEUR,True,,
22182,security_ticker,CFA,True,,
22183,security_ticker,CFAUSD,True,,
22184,security_ticker,CFB,True,,
22185,security_ticker,CFBUSD,True,,
22186,security_ticker,CFBK,True,,
22187,security_ticker,CFFE,True,,
22188,security_ticker,CFFEU,True,,
22189,security_ticker,CFFEW,True,,
22190,security_ticker,CFFI,True,,
22191,security_ticker,CFF,True,,
22192,security_ticker,CFFIUSD,True,,
22193,security_ticker,CFFIEUR,True,,
22194,security_ticker,CFFN,True,,
22195,security_ticker,CFW,True,,
22196,security_ticker,CFFNUSD,True,,
22197,security_ticker,CFFNEUR,True,,
22198,security_ticker,CFFS,True,,
22199,security_ticker,CFFSU,True,,
22200,security_ticker,CFFSW,True,,
22201,security_ticker,CFIV,True,,
22202,security_ticker,CFIVU,True,,
22203,security_ticker,CFIVW,True,,
22204,security_ticker,CFLT,True,,
22205,security_ticker,8QR,True,,
22206,security_ticker,CFLT*,True,,
22207,security_ticker,CFLTEUR,True,,
22208,security_ticker,CFLTUSD,True,,
22209,security_ticker,CFLTGBP,True,,
22210,security_ticker,CFMS,True,,
22211,security_ticker,CFO,True,,
22212,security_ticker,CFSB,True,,
22213,security_ticker,CG,True,,
22214,security_ticker,3VU,True,,
22215,security_ticker,0S1D,True,,
22216,security_ticker,CG*,True,,
22217,security_ticker,CGUSD,True,,
22218,security_ticker,CG1GBP,True,,
22219,security_ticker,CG1EUR,True,,
22220,security_ticker,CGBD,True,,
22221,security_ticker,6JR,True,,
22222,security_ticker,CGBDGBP,True,,
22223,security_ticker,CGBDEUR,True,,
22224,security_ticker,CGBDUSD,True,,
22225,security_ticker,CGC,True,,
22226,security_ticker,11L1,True,,
22227,security_ticker,WEED,True,,
22228,security_ticker,TWDEUR,True,,
22229,security_ticker,TWDCAD,True,,
22230,security_ticker,TWDUSD,True,,
22231,security_ticker,TWDGBX,True,,
22232,security_ticker,CGEM,True,,
22233,security_ticker,CGEN,True,,
22234,security_ticker,CW9,True,,
22235,security_ticker,CGENEUR,True,,
22236,security_ticker,CGENUSD,True,,
22237,security_ticker,CGENILS,True,,
22238,security_ticker,CGNT,True,,
22239,security_ticker,81M,True,,
22240,security_ticker,CGNT1EUR,True,,
22241,security_ticker,CGNT1USD,True,,
22242,security_ticker,CGNX,True,,
22243,security_ticker,CGZ,True,,
22244,security_ticker,0I14,True,,
22245,security_ticker,CGNX*,True,,
22246,security_ticker,CGNXEUR,True,,
22247,security_ticker,CGNXUSD,True,,
22248,security_ticker,CGNXGBP,True,,
22249,security_ticker,CGNXN,True,,
22250,security_ticker,CGO,True,,
22251,security_ticker,CGRN,True,,
22252,security_ticker,TBN2,True,,
22253,security_ticker,TBN,True,,
22254,security_ticker,CPSTEUR,True,,
22255,security_ticker,CPSTUSD,True,,
22256,security_ticker,CPSTGBP,True,,
22257,security_ticker,CGTX,True,,
22258,security_ticker,CHB,True,,
22259,security_ticker,CHB*,True,,
22260,security_ticker,CHBUSD,True,,
22261,security_ticker,CHCI,True,,
22262,security_ticker,CHO1,True,,
22263,security_ticker,CHCIUSD,True,,
22264,security_ticker,CHCIEUR,True,,
22265,security_ticker,CHCO,True,,
22266,security_ticker,CHCOUSD,True,,
22267,security_ticker,CHDN,True,,
22268,security_ticker,CHR,True,,
22269,security_ticker,CHDNEUR,True,,
22270,security_ticker,CHDNUSD,True,,
22271,security_ticker,CHDNGBP,True,,
22272,security_ticker,CHEA,True,,
22273,security_ticker,CHEAU,True,,
22274,security_ticker,CHEAW,True,,
22275,security_ticker,CHEF,True,,
22276,security_ticker,2CF,True,,
22277,security_ticker,CHEFUSD,True,,
22278,security_ticker,CHEFEUR,True,,
22279,security_ticker,CHEK,True,,
22280,security_ticker,7CC,True,,
22281,security_ticker,CHEKEUR,True,,
22282,security_ticker,CHEKUSD,True,,
22283,security_ticker,CHI,True,,
22284,security_ticker,CHK,True,,
22285,security_ticker,CS1,True,,
22286,security_ticker,CHK1*,True,,
22287,security_ticker,CHK1EUR,True,,
22288,security_ticker,CHK1USD,True,,
22289,security_ticker,CHK1GBP,True,,
22290,security_ticker,CHKEL,True,,
22291,security_ticker,CHKEW,True,,
22292,security_ticker,CHKEZ,True,,
22293,security_ticker,CHKP,True,,
22294,security_ticker,CPW,True,,
22295,security_ticker,0Y9S,True,,
22296,security_ticker,CHKPN,True,,
22297,security_ticker,CHKPEUR,True,,
22298,security_ticker,CHKPUSD,True,,
22299,security_ticker,0Y9SL,True,,
22300,security_ticker,CHMG,True,,
22301,security_ticker,CHMGUSD,True,,
22302,security_ticker,CHNA,True,,
22303,security_ticker,E18M,True,,
22304,security_ticker,CHNA1EUR,True,,
22305,security_ticker,CHNA1USD,True,,
22306,security_ticker,CHRD,True,,
22307,security_ticker,OS70,True,,
22308,security_ticker,CHRD*,True,,
22309,security_ticker,OAS1EUR,True,,
22310,security_ticker,OAS1GBP,True,,
22311,security_ticker,OAS1USD,True,,
22312,security_ticker,CHRS,True,,
22313,security_ticker,8C5,True,,
22314,security_ticker,CHRSEUR,True,,
22315,security_ticker,CHRSUSD,True,,
22316,security_ticker,CHRSGBP,True,,
22317,security_ticker,CHRSN,True,,
22318,security_ticker,CHRW,True,,
22319,security_ticker,CH1A,True,,
22320,security_ticker,0HQW,True,,
22321,security_ticker,CHRWEUR,True,,
22322,security_ticker,CHRWUSD,True,,
22323,security_ticker,CHRWGBP,True,,
22324,security_ticker,0HQWL,True,,
22325,security_ticker,CHSN,True,,
22326,security_ticker,CHTR,True,,
22327,security_ticker,CQD,True,,
22328,security_ticker,0HW4,True,,
22329,security_ticker,CHTR*,True,,
22330,security_ticker,CHTR1EUR,True,,
22331,security_ticker,CHTR1USD,True,,
22332,security_ticker,CHTR1GBX,True,,
22333,security_ticker,0HW4L,True,,
22334,security_ticker,CHUY,True,,
22335,security_ticker,CHUYUSD,True,,
22336,security_ticker,CHUYEUR,True,,
22337,security_ticker,CHW,True,,
22338,security_ticker,CHX,True,,
22339,security_ticker,X9P,True,,
22340,security_ticker,APY1EUR,True,,
22341,security_ticker,APY1USD,True,,
22342,security_ticker,APY1GBP,True,,
22343,security_ticker,CHY,True,,
22344,security_ticker,CIBR,True,,
22345,security_ticker,1FUD,True,,
22346,security_ticker,0IO2,True,,
22347,security_ticker,CIBR*,True,,
22348,security_ticker,CIBREUR,True,,
22349,security_ticker,CIBRUSD,True,,
22350,security_ticker,CIBRGBX,True,,
22351,security_ticker,CID,True,,
22352,security_ticker,CIDM,True,,
22353,security_ticker,IQ51,True,,
22354,security_ticker,CIDMEUR,True,,
22355,security_ticker,CIDMGBP,True,,
22356,security_ticker,CIDMUSD,True,,
22357,security_ticker,CIFR,True,,
22358,security_ticker,CIFRW,True,,
22359,security_ticker,CIGI,True,,
22360,security_ticker,FSV,True,,
22361,security_ticker,CIGIN,True,,
22362,security_ticker,CIGIEUR,True,,
22363,security_ticker,CIGICAD,True,,
22364,security_ticker,CIGIUSD,True,,
22365,security_ticker,CIIG,True,,
22366,security_ticker,CIL,True,,
22367,security_ticker,CILUSD,True,,
22368,security_ticker,CINF,True,,
22369,security_ticker,CCJ,True,,
22370,security_ticker,0HYE,True,,
22371,security_ticker,CINFEUR,True,,
22372,security_ticker,CINFUSD,True,,
22373,security_ticker,CINFGBP,True,,
22374,security_ticker,CINFBGN,True,,
22375,security_ticker,0HYEL,True,,
22376,security_ticker,CING,True,,
22377,security_ticker,CINGW,True,,
22378,security_ticker,CIRC,True,,
22380,security_ticker,CISO,True,,
22381,security_ticker,CITE,True,,
22382,security_ticker,CITEU,True,,
22383,security_ticker,CITEW,True,,
22384,security_ticker,CIVB,True,,
22385,security_ticker,44Q,True,,
22386,security_ticker,CIVBEUR,True,,
22387,security_ticker,CIVBUSD,True,,
22388,security_ticker,CIZ,True,,
22389,security_ticker,CIZN,True,,
22390,security_ticker,CJJD,True,,
22391,security_ticker,CJJD1EUR,True,,
22392,security_ticker,CJJD1USD,True,,
22393,security_ticker,CJJD1GBP,True,,
22394,security_ticker,CLAR,True,,
22395,security_ticker,BDO,True,,
22396,security_ticker,CLAREUR,True,,
22397,security_ticker,CLARUSD,True,,
22398,security_ticker,CLAY,True,,
22399,security_ticker,CLAYU,True,,
22400,security_ticker,CLAYW,True,,
22401,security_ticker,CLBK,True,,
22402,security_ticker,64H,True,,
22403,security_ticker,CLBKEUR,True,,
22404,security_ticker,CLBKUSD,True,,
22405,security_ticker,CLBT,True,,
22406,security_ticker,CLDX,True,,
22407,security_ticker,TCE2,True,,
22408,security_ticker,TCE1,True,,
22409,security_ticker,CLDXEUR,True,,
22410,security_ticker,CLDXUSD,True,,
22411,security_ticker,CLDXGBP,True,,
22412,security_ticker,CLDXN,True,,
22413,security_ticker,CLEU,True,,
22414,security_ticker,CLFD,True,,
22415,security_ticker,AP7,True,,
22416,security_ticker,CLFDEUR,True,,
22417,security_ticker,CLFDUSD,True,,
22418,security_ticker,CLFDGBP,True,,
22419,security_ticker,CLGN,True,,
22420,security_ticker,CPT,True,,
22421,security_ticker,CLGNGBP,True,,
22422,security_ticker,CLGNUSD,True,,
22423,security_ticker,CLGNEUR,True,,
22424,security_ticker,CLIN,True,,
22425,security_ticker,CLINR,True,,
22426,security_ticker,CLINU,True,,
22427,security_ticker,CLINW,True,,
22428,security_ticker,CLIR,True,,
22429,security_ticker,4CC,True,,
22430,security_ticker,0I0B,True,,
22431,security_ticker,CLIRUSD,True,,
22432,security_ticker,CLIRGBX,True,,
22433,security_ticker,CLIREUR,True,,
22434,security_ticker,CLLS,True,,
22435,security_ticker,ZVAA,True,,
22436,security_ticker,CLLSGBP,True,,
22437,security_ticker,CLLSUSD,True,,
22438,security_ticker,CLLSEUR,True,,
22439,security_ticker,CLMB,True,,
22440,security_ticker,CLMT,True,,
22441,security_ticker,CLMTUSD,True,,
22442,security_ticker,CLMTGBP,True,,
22443,security_ticker,CLNE,True,,
22444,security_ticker,WIQ,True,,
22445,security_ticker,0I04,True,,
22446,security_ticker,CLNEEUR,True,,
22447,security_ticker,CLNEUSD,True,,
22448,security_ticker,CLNEGBX,True,,
22449,security_ticker,CLNN,True,,
22450,security_ticker,84C,True,,
22451,security_ticker,CLNNEUR,True,,
22452,security_ticker,CLNNUSD,True,,
22453,security_ticker,CLNNGBP,True,,
22454,security_ticker,CLNNW,True,,
22455,security_ticker,CLOA,True,,
22456,security_ticker,CLOE,True,,
22457,security_ticker,CLOER,True,,
22458,security_ticker,CLOEU,True,,
22459,security_ticker,CLOU,True,,
22460,security_ticker,CLOU*,True,,
22461,security_ticker,CLOUUSD,True,,
22462,security_ticker,CLOV,True,,
22463,security_ticker,7QD,True,,
22464,security_ticker,CLOVEUR,True,,
22465,security_ticker,CLOVUSD,True,,
